sensor_ID,utc_time,utc_date,channel_1_output,channel_2_output,channel_3_output,calculated_vi_1,calculated_vi_2
CCL_AC000304,163911.8,070515,0.04690,0.38320,0.08360,0.78200,3.58300
CCL_AC000259,163911.8,070515,0.06930,0.14750,0.06510,0.36100,0.38700
CCL_AC000304,163911.8,070515,0.04700,0.33250,0.08260,0.75200,3.02800
CCL_AC000259,163912.0,070515,0.06760,0.12880,0.05130,0.31200,0.43000
CCL_AC000304,163912.0,070515,0.05090,0.26710,0.07900,0.68000,2.38000
CCL_AC000259,163912.0,070515,0.06780,0.12360,0.04730,0.29100,0.44600
CCL_AC000304,163912.0,070515,0.05570,0.20850,0.06830,0.57900,2.05300
CCL_AC000259,163912.2,070515,0.07260,0.13630,0.06180,0.30500,0.37600
CCL_AC000304,163912.2,070515,0.06210,0.16310,0.06570,0.44900,1.48400
CCL_AC000259,163912.2,070515,0.08070,0.15390,0.06610,0.31200,0.39900
CCL_AC000304,163912.2,070515,0.06580,0.12950,0.05670,0.32600,1.28300
CCL_AC000259,163912.4,070515,0.08690,0.18300,0.06340,0.35600,0.48500
CCL_AC000304,163912.4,070515,0.06540,0.11080,0.05170,0.25800,1.14200
CCL_AC000259,163912.4,070515,0.09010,0.19390,0.07140,0.36500,0.46200
CCL_AC000304,163912.4,070515,0.06120,0.08940,0.04790,0.18700,0.86600
CCL_AC000259,163912.6,070515,0.08990,0.18860,0.07530,0.35400,0.43000
CCL_AC000304,163912.6,070515,0.05960,0.08170,0.05090,0.15600,0.60400
CCL_AC000259,163912.6,070515,0.08890,0.17680,0.07570,0.33100,0.40000
CCL_AC000304,163912.6,070515,0.06000,0.08440,0.05110,0.16900,0.65100
CCL_AC000259,163912.8,070515,0.08500,0.16180,0.06030,0.31100,0.45700
CCL_AC000304,163912.8,070515,0.06160,0.09120,0.04590,0.19400,0.98800
CCL_AC000259,163912.8,070515,0.08210,0.14970,0.06370,0.29100,0.40300
CCL_AC000304,163912.8,070515,0.06230,0.08780,0.04890,0.17000,0.79500
CCL_AC000259,163913.0,070515,0.07960,0.14080,0.06180,0.27800,0.39000
CCL_AC000304,163913.0,070515,0.06080,0.08830,0.05130,0.18500,0.72300
CCL_AC000259,163913.0,070515,0.07860,0.13440,0.05360,0.26200,0.43000
CCL_AC000304,163913.0,070515,0.06080,0.07930,0.05590,0.13200,0.41800
CCL_AC000259,163913.2,070515,0.07610,0.12960,0.05890,0.26000,0.37500
CCL_AC000304,163913.2,070515,0.06160,0.08140,0.05200,0.13800,0.56500
CCL_AC000259,163913.2,070515,0.07290,0.13160,0.05370,0.28700,0.42000
CCL_AC000304,163913.2,070515,0.06350,0.08400,0.04720,0.13900,0.77800
CCL_AC000259,163913.4,070515,0.06610,0.14870,0.06010,0.38400,0.42400
CCL_AC000304,163913.4,070515,0.06620,0.09040,0.04810,0.15500,0.88000
CCL_AC000259,163913.4,070515,0.05950,0.18710,0.06350,0.51700,0.49300
CCL_AC000304,163913.4,070515,0.06690,0.09360,0.05340,0.16700,0.75500
CCL_AC000259,163913.6,070515,0.05350,0.24830,0.06800,0.64500,0.57000
CCL_AC000304,163913.6,070515,0.06590,0.09500,0.04390,0.18100,1.16500
CCL_AC000259,163913.6,070515,0.04940,0.30250,0.08050,0.71900,0.57900
CCL_AC000304,163913.6,070515,0.06290,0.09720,0.04990,0.21400,0.94600
CCL_AC000259,163913.8,070515,0.04610,0.35950,0.08220,0.77300,0.62800
CCL_AC000304,163913.8,070515,0.05750,0.10580,0.04940,0.29600,1.14200
CCL_AC000259,163913.8,070515,0.04730,0.41420,0.09390,0.79500,0.63000
CCL_AC000304,163913.8,070515,0.05100,0.13370,0.05130,0.44800,1.60700
CCL_AC000259,163914.0,070515,0.04890,0.47520,0.09560,0.81300,0.66500
CCL_AC000304,163914.0,070515,0.04540,0.18000,0.06300,0.59700,1.85500
CCL_AC000259,163914.0,070515,0.04980,0.52090,0.10440,0.82600,0.66600
CCL_AC000304,163914.0,070515,0.04070,0.23630,0.06350,0.70600,2.72000
CCL_AC000259,163914.2,070515,0.04950,0.55140,0.11200,0.83500,0.66200
CCL_AC000304,163914.2,070515,0.03910,0.29760,0.07430,0.76800,3.00300
CCL_AC000259,163914.2,070515,0.04990,0.57210,0.11130,0.83900,0.67400
CCL_AC000304,163914.2,070515,0.03960,0.36900,0.07850,0.80600,3.69800
CCL_AC000259,163914.4,070515,0.04990,0.57480,0.10530,0.84000,0.69000
CCL_AC000304,163914.4,070515,0.04110,0.41880,0.09690,0.82100,3.32200
CCL_AC000259,163914.6,070515,0.05010,0.55710,0.10970,0.83500,0.67100
CCL_AC000304,163914.6,070515,0.04100,0.42900,0.09020,0.82500,3.75500
CCL_AC000259,163914.6,070515,0.04770,0.53870,0.10030,0.83700,0.68600
CCL_AC000304,163914.6,070515,0.03720,0.39730,0.08280,0.82900,3.79700
CCL_AC000259,163914.6,070515,0.04520,0.50040,0.09520,0.83400,0.68000
CCL_AC000304,163914.6,070515,0.03690,0.37900,0.08800,0.82200,3.30800
CCL_AC000259,163914.8,070515,0.04340,0.47280,0.09300,0.83200,0.67100
CCL_AC000304,163914.8,070515,0.03750,0.37250,0.07920,0.81700,3.70100
CCL_AC000259,163914.8,070515,0.04220,0.44310,0.09040,0.82600,0.66100
CCL_AC000304,163914.8,070515,0.03670,0.36320,0.07290,0.81700,3.98000
CCL_AC000259,163915.0,070515,0.04380,0.43930,0.08420,0.81900,0.67800
CCL_AC000304,163915.0,070515,0.03810,0.37230,0.07720,0.81400,3.82100
CCL_AC000259,163915.2,070515,0.04450,0.45370,0.08360,0.82100,0.68900
CCL_AC000304,163915.2,070515,0.03920,0.38420,0.08150,0.81500,3.71400
CCL_AC000259,163915.2,070515,0.04560,0.46550,0.08240,0.82200,0.69900
CCL_AC000304,163915.2,070515,0.03850,0.39460,0.08290,0.82200,3.76000
CCL_AC000259,163915.2,070515,0.04560,0.44970,0.08860,0.81600,0.67100
CCL_AC000304,163915.2,070515,0.03920,0.38010,0.08170,0.81300,3.65300
CCL_AC000259,163915.4,070515,0.04430,0.42330,0.08720,0.81100,0.65800
CCL_AC000304,163915.4,070515,0.03690,0.33650,0.06880,0.80300,3.89200
CCL_AC000259,163915.4,070515,0.04470,0.42780,0.09000,0.81100,0.65200
CCL_AC000304,163915.4,070515,0.03750,0.32730,0.06920,0.79400,3.72700
CCL_AC000259,163915.6,070515,0.04440,0.43580,0.08960,0.81500,0.65900
CCL_AC000304,163915.6,070515,0.03600,0.33060,0.06390,0.80400,4.17100
CCL_AC000259,163915.6,070515,0.04710,0.45480,0.08910,0.81200,0.67200
CCL_AC000304,163915.6,070515,0.03720,0.34380,0.07190,0.80500,3.78000
CCL_AC000259,163915.8,070515,0.04680,0.45750,0.09700,0.81400,0.65000
CCL_AC000304,163915.8,070515,0.03600,0.33750,0.08390,0.80700,3.02100
CCL_AC000259,163915.8,070515,0.04350,0.42180,0.08750,0.81300,0.65700
CCL_AC000304,163915.8,070515,0.03710,0.33710,0.06030,0.80200,4.58800
CCL_AC000259,163916.0,070515,0.04320,0.43770,0.08920,0.82000,0.66100
CCL_AC000304,163916.0,070515,0.03770,0.35220,0.07630,0.80600,3.61400
CCL_AC000259,163916.2,070515,0.04450,0.46510,0.09110,0.82500,0.67300
CCL_AC000304,163916.2,070515,0.03630,0.36800,0.07860,0.82000,3.68400
CCL_AC000259,163916.2,070515,0.04610,0.46730,0.09190,0.82000,0.67100
CCL_AC000304,163916.2,070515,0.03680,0.38180,0.08280,0.82400,3.60800
CCL_AC000259,163916.4,070515,0.04870,0.49460,0.09830,0.82100,0.66900
CCL_AC000304,163916.4,070515,0.03710,0.37720,0.08410,0.82100,3.48200
CCL_AC000259,163916.4,070515,0.04910,0.49630,0.10170,0.82000,0.66000
CCL_AC000304,163916.4,070515,0.03810,0.38160,0.07870,0.81800,3.84800
CCL_AC000259,163916.4,070515,0.04870,0.49040,0.09810,0.81900,0.66700
CCL_AC000304,163916.4,070515,0.03840,0.38180,0.08330,0.81700,3.58500
CCL_AC000259,163916.6,070515,0.04700,0.49300,0.10150,0.82600,0.65900
CCL_AC000304,163916.6,070515,0.03920,0.40000,0.07960,0.82200,4.02600
CCL_AC000259,163916.6,070515,0.04610,0.48710,0.09670,0.82700,0.66900
CCL_AC000304,163916.6,070515,0.04020,0.40140,0.07900,0.81800,4.07900
CCL_AC000259,163916.8,070515,0.04610,0.48000,0.09060,0.82500,0.68200
CCL_AC000304,163916.8,070515,0.03880,0.38390,0.08110,0.81600,3.73300
CCL_AC000259,163917.0,070515,0.04550,0.47720,0.09520,0.82600,0.66700
CCL_AC000304,163917.0,070515,0.03700,0.37510,0.07700,0.82100,3.87400
CCL_AC000259,163917.0,070515,0.04520,0.47390,0.09480,0.82600,0.66700
CCL_AC000304,163917.0,070515,0.03800,0.33780,0.06970,0.79800,3.84500
CCL_AC000259,163917.2,070515,0.04640,0.49450,0.09580,0.82800,0.67600
CCL_AC000304,163917.2,070515,0.03800,0.32240,0.07100,0.78900,3.54300
CCL_AC000259,163917.2,070515,0.04870,0.51960,0.10200,0.82800,0.67200
CCL_AC000304,163917.2,070515,0.03890,0.33550,0.07620,0.79200,3.40300
CCL_AC000259,163917.4,070515,0.05140,0.54950,0.11210,0.82900,0.66100
CCL_AC000304,163917.4,070515,0.03940,0.34730,0.07790,0.79600,3.46000
CCL_AC000259,163917.4,070515,0.05210,0.59700,0.11670,0.84000,0.67300
CCL_AC000304,163917.4,070515,0.03960,0.35280,0.07680,0.79800,3.59500
CCL_AC000259,163917.6,070515,0.05080,0.58170,0.10640,0.83900,0.69100
CCL_AC000304,163917.6,070515,0.04050,0.34970,0.08000,0.79300,3.37200
CCL_AC000259,163917.6,070515,0.04710,0.53480,0.09840,0.83800,0.68900
CCL_AC000304,163917.6,070515,0.03930,0.33600,0.06710,0.79100,4.00600
CCL_AC000259,163917.8,070515,0.04500,0.46260,0.09050,0.82300,0.67300
CCL_AC000304,163917.8,070515,0.03830,0.35380,0.08290,0.80400,3.26600
CCL_AC000259,163917.8,070515,0.04440,0.41350,0.08900,0.80600,0.64600
CCL_AC000304,163917.8,070515,0.03900,0.39680,0.08480,0.82100,3.68100
CCL_AC000259,163918.0,070515,0.04450,0.38310,0.08750,0.79200,0.62800
CCL_AC000304,163918.0,070515,0.03890,0.44530,0.09250,0.83900,3.81400
CCL_AC000259,163918.0,070515,0.04450,0.33860,0.07480,0.76800,0.63800
CCL_AC000304,163918.0,070515,0.04020,0.45770,0.08590,0.83800,4.33000
CCL_AC000259,163918.2,070515,0.04530,0.26510,0.07340,0.70800,0.56600
CCL_AC000304,163918.2,070515,0.03990,0.43410,0.09720,0.83200,3.46600
CCL_AC000259,163918.2,070515,0.04580,0.20380,0.05690,0.63300,0.56300
CCL_AC000304,163918.2,070515,0.03850,0.39830,0.08530,0.82400,3.66700
CCL_AC000259,163918.4,070515,0.04860,0.15990,0.05610,0.53400,0.48000
CCL_AC000304,163918.4,070515,0.03880,0.34470,0.07900,0.79800,3.36600
CCL_AC000259,163918.4,070515,0.05120,0.11940,0.05250,0.40000,0.38900
CCL_AC000304,163918.4,070515,0.04150,0.28250,0.07810,0.74400,2.61900
CCL_AC000259,163918.6,070515,0.05470,0.09380,0.04340,0.26300,0.36800
CCL_AC000304,163918.6,070515,0.04080,0.23480,0.06390,0.70400,2.67200
CCL_AC000259,163918.6,070515,0.05590,0.08200,0.04160,0.18900,0.32700
CCL_AC000304,163918.6,070515,0.04500,0.18550,0.06140,0.61000,2.02200
CCL_AC000259,163918.8,070515,0.05710,0.07510,0.04180,0.13600,0.28500
CCL_AC000304,163918.8,070515,0.05100,0.13090,0.05840,0.44000,1.24300
CCL_AC000259,163918.8,070515,0.05860,0.07750,0.04370,0.13900,0.27900
CCL_AC000304,163918.8,070515,0.05510,0.10510,0.04920,0.31200,1.13500
CCL_AC000259,163919.0,070515,0.05850,0.07480,0.04380,0.12300,0.26200
CCL_AC000304,163919.0,070515,0.05870,0.08520,0.05290,0.18400,0.61300
CCL_AC000259,163919.0,070515,0.05850,0.07400,0.03950,0.11700,0.30400
CCL_AC000304,163919.0,070515,0.06010,0.07900,0.04110,0.13600,0.92400
CCL_AC000259,163919.2,070515,0.05850,0.07490,0.04130,0.12400,0.28900
CCL_AC000304,163919.2,070515,0.06280,0.06850,0.05100,0.04400,0.34400
CCL_AC000259,163919.2,070515,0.05760,0.07650,0.04610,0.14100,0.24800
CCL_AC000304,163919.2,070515,0.06280,0.07320,0.04610,0.07600,0.58700
CCL_AC000259,163919.4,070515,0.05970,0.07660,0.04290,0.12400,0.28200
CCL_AC000304,163919.4,070515,0.06390,0.07170,0.05080,0.05800,0.41100
CCL_AC000259,163919.4,070515,0.05950,0.08050,0.04660,0.15000,0.26700
CCL_AC000304,163919.4,070515,0.06260,0.07710,0.04420,0.10400,0.74600
CCL_AC000259,163919.6,070515,0.06000,0.08540,0.04310,0.17400,0.32900
CCL_AC000304,163919.6,070515,0.06400,0.07270,0.04560,0.06300,0.59200
CCL_AC000259,163919.6,070515,0.05980,0.08670,0.04660,0.18300,0.30100
CCL_AC000304,163919.6,070515,0.06480,0.07680,0.05110,0.08400,0.50300
CCL_AC000259,163919.8,070515,0.05890,0.08660,0.04380,0.19100,0.32800
CCL_AC000304,163919.8,070515,0.06410,0.06980,0.04860,0.04300,0.43700
CCL_AC000259,163919.8,070515,0.05940,0.08560,0.04610,0.18000,0.30000
CCL_AC000304,163919.8,070515,0.06440,0.06930,0.05030,0.03600,0.37800
CCL_AC000259,163920.0,070515,0.05800,0.09080,0.04480,0.22000,0.33900
CCL_AC000304,163920.0,070515,0.06320,0.06990,0.05510,0.05000,0.26700
CCL_AC000259,163920.0,070515,0.05590,0.09870,0.03750,0.27700,0.44900
CCL_AC000304,163920.0,070515,0.06110,0.07070,0.04450,0.07300,0.58900
CCL_AC000259,163920.2,070515,0.05450,0.12520,0.05280,0.39400,0.40700
CCL_AC000304,163920.2,070515,0.06210,0.06420,0.04300,0.01700,0.49300
CCL_AC000259,163920.2,070515,0.05380,0.18330,0.05560,0.54600,0.53400
CCL_AC000304,163920.2,070515,0.06130,0.06980,0.04860,0.06400,0.43600
CCL_AC000259,163920.4,070515,0.05260,0.26750,0.07340,0.67100,0.56900
CCL_AC000304,163920.4,070515,0.06210,0.07330,0.04920,0.08300,0.48800
CCL_AC000259,163920.4,070515,0.05140,0.35130,0.08570,0.74500,0.60800
CCL_AC000304,163920.4,070515,0.06110,0.08810,0.05840,0.18100,0.50900
CCL_AC000259,163920.6,070515,0.04990,0.41970,0.09680,0.78800,0.62500
CCL_AC000304,163920.6,070515,0.06050,0.12630,0.05130,0.35200,1.46300
CCL_AC000259,163920.6,070515,0.04730,0.45420,0.10170,0.81100,0.63400
CCL_AC000304,163920.6,070515,0.05870,0.19730,0.06960,0.54100,1.83300
CCL_AC000259,163920.8,070515,0.04630,0.44900,0.09440,0.81300,0.65200
CCL_AC000304,163920.8,070515,0.05390,0.29670,0.08700,0.69300,2.40900
CCL_AC000259,163920.8,070515,0.04770,0.44060,0.09910,0.80500,0.63300
CCL_AC000304,163920.8,070515,0.05330,0.39450,0.10390,0.76200,2.79900
CCL_AC000259,163921.0,070515,0.04900,0.43840,0.09490,0.79900,0.64400
CCL_AC000304,163921.0,070515,0.05400,0.48980,0.11570,0.80100,3.23300
CCL_AC000259,163921.0,070515,0.04810,0.42110,0.09460,0.79500,0.63300
CCL_AC000304,163921.0,070515,0.05140,0.50910,0.11280,0.81700,3.51400
CCL_AC000259,163921.2,070515,0.04780,0.40090,0.09640,0.78700,0.61200
CCL_AC000304,163921.2,070515,0.05030,0.50510,0.10620,0.81900,3.75700
CCL_AC000259,163921.2,070515,0.04780,0.40820,0.10040,0.79000,0.60500
CCL_AC000304,163921.2,070515,0.05190,0.49980,0.10960,0.81200,3.56100
CCL_AC000259,163921.4,070515,0.04740,0.43270,0.08980,0.80300,0.65600
CCL_AC000304,163921.4,070515,0.05130,0.50220,0.10680,0.81500,3.70100
CCL_AC000259,163921.4,070515,0.04700,0.41280,0.09870,0.79600,0.61400
CCL_AC000304,163921.4,070515,0.05080,0.47740,0.10650,0.80800,3.48400
CCL_AC000259,163921.6,070515,0.04620,0.40090,0.09160,0.79300,0.62800
CCL_AC000304,163921.6,070515,0.04820,0.46250,0.10090,0.81100,3.58300
CCL_AC000259,163921.6,070515,0.04820,0.43040,0.10280,0.79800,0.61400
CCL_AC000304,163921.6,070515,0.04680,0.44220,0.09910,0.80900,3.46300
CCL_AC000259,163921.8,070515,0.04770,0.43940,0.10580,0.80400,0.61200
CCL_AC000304,163921.8,070515,0.04950,0.42440,0.08940,0.79100,3.74700
CCL_AC000259,163921.8,070515,0.04510,0.42400,0.09250,0.80800,0.64200
CCL_AC000304,163921.8,070515,0.05120,0.43540,0.09730,0.79000,3.47500
CCL_AC000259,163922.0,070515,0.04360,0.38600,0.08490,0.79700,0.64000
CCL_AC000304,163922.0,070515,0.05210,0.46570,0.10630,0.79900,3.38200
CCL_AC000259,163922.0,070515,0.04250,0.35400,0.07590,0.78500,0.64700
CCL_AC000304,163922.0,070515,0.05110,0.47590,0.10260,0.80600,3.63900
CCL_AC000259,163922.2,070515,0.04110,0.35370,0.07780,0.79200,0.64000
CCL_AC000304,163922.2,070515,0.05010,0.46940,0.10100,0.80700,3.64900
CCL_AC000259,163922.2,070515,0.04090,0.37610,0.08770,0.80400,0.62200
CCL_AC000304,163922.2,070515,0.04930,0.46410,0.10180,0.80800,3.55900
CCL_AC000259,163922.4,070515,0.04450,0.39770,0.08570,0.79900,0.64500
CCL_AC000304,163922.4,070515,0.05010,0.44720,0.09910,0.79800,3.51400
CCL_AC000259,163922.4,070515,0.04610,0.43220,0.09690,0.80700,0.63400
CCL_AC000304,163922.4,070515,0.04540,0.42880,0.09320,0.80900,3.59900
CCL_AC000259,163922.4,070515,0.04900,0.47390,0.09770,0.81200,0.65800
CCL_AC000304,163922.4,070515,0.04490,0.42620,0.09750,0.80900,3.36900
CCL_AC000259,163922.6,070515,0.05110,0.49210,0.10630,0.81200,0.64500
CCL_AC000304,163922.6,070515,0.04400,0.42670,0.09150,0.81300,3.66100
CCL_AC000259,163922.6,070515,0.04920,0.49370,0.10770,0.81900,0.64200
CCL_AC000304,163922.6,070515,0.04410,0.43220,0.09170,0.81500,3.71100
CCL_AC000259,163922.8,070515,0.04950,0.47290,0.10140,0.81100,0.64700
CCL_AC000304,163922.8,070515,0.04530,0.43200,0.08630,0.81000,4.00600
CCL_AC000259,163923.0,070515,0.04820,0.46080,0.09170,0.81100,0.66800
CCL_AC000304,163923.0,070515,0.04330,0.40650,0.08680,0.80700,3.68200
CCL_AC000259,163923.0,070515,0.04530,0.45410,0.09320,0.81800,0.65900
CCL_AC000304,163923.0,070515,0.04360,0.39130,0.07730,0.79900,4.06100
CCL_AC000259,163923.2,070515,0.04560,0.45930,0.09070,0.81900,0.67000
CCL_AC000304,163923.2,070515,0.04410,0.39640,0.08360,0.80000,3.74300
CCL_AC000259,163923.2,070515,0.04560,0.45550,0.09320,0.81800,0.66000
CCL_AC000304,163923.2,070515,0.04570,0.41500,0.09250,0.80200,3.48600
CCL_AC000259,163923.4,070515,0.04540,0.45330,0.09290,0.81800,0.66000
CCL_AC000304,163923.4,070515,0.04430,0.43140,0.08670,0.81400,3.97800
CCL_AC000259,163923.4,070515,0.04660,0.44890,0.09610,0.81200,0.64700
CCL_AC000304,163923.4,070515,0.04490,0.44320,0.09390,0.81600,3.71900
CCL_AC000259,163923.4,070515,0.04620,0.44380,0.09300,0.81100,0.65400
CCL_AC000304,163923.4,070515,0.04340,0.43750,0.08750,0.81900,4.00000
CCL_AC000259,163923.6,070515,0.04370,0.42760,0.08270,0.81500,0.67600
CCL_AC000304,163923.6,070515,0.04430,0.41770,0.08860,0.80800,3.71600
CCL_AC000259,163923.8,070515,0.04270,0.41840,0.08440,0.81500,0.66400
CCL_AC000304,163923.8,070515,0.04380,0.42010,0.09480,0.81100,3.43100
CCL_AC000259,163924.0,070515,0.04390,0.44120,0.08980,0.81900,0.66200
CCL_AC000304,163924.0,070515,0.04450,0.42710,0.09050,0.81100,3.72000
CCL_AC000259,163924.0,070515,0.04550,0.44850,0.09160,0.81600,0.66100
CCL_AC000304,163924.0,070515,0.04330,0.42310,0.08850,0.81400,3.77800
CCL_AC000259,163924.0,070515,0.04380,0.44430,0.08930,0.82000,0.66500
CCL_AC000304,163924.0,070515,0.04320,0.43320,0.08360,0.81900,4.18200
CCL_AC000259,163924.2,070515,0.04420,0.46210,0.08940,0.82600,0.67600
CCL_AC000304,163924.2,070515,0.04510,0.43860,0.08720,0.81400,4.02800
CCL_AC000259,163924.2,070515,0.04620,0.47770,0.09980,0.82400,0.65400
CCL_AC000304,163924.2,070515,0.04540,0.42620,0.08560,0.80800,3.97900
CCL_AC000259,163924.4,070515,0.04760,0.47030,0.09580,0.81600,0.66100
CCL_AC000304,163924.4,070515,0.04160,0.40850,0.09010,0.81500,3.53200
CCL_AC000259,163924.4,070515,0.04310,0.42920,0.08760,0.81800,0.66100
CCL_AC000304,163924.4,070515,0.04430,0.41870,0.09320,0.80900,3.49300
CCL_AC000259,163924.6,070515,0.04480,0.35590,0.07960,0.77600,0.63400
CCL_AC000304,163924.6,070515,0.04640,0.45030,0.09170,0.81300,3.91200
CCL_AC000259,163924.8,070515,0.04580,0.28640,0.06390,0.72400,0.63500
CCL_AC000304,163924.8,070515,0.04550,0.45580,0.09610,0.81800,3.74300
CCL_AC000259,163924.8,070515,0.04720,0.22680,0.06060,0.65500,0.57800
CCL_AC000304,163924.8,070515,0.04450,0.44820,0.08880,0.81900,4.04700
CCL_AC000259,163924.8,070515,0.05040,0.16770,0.05410,0.53800,0.51200
CCL_AC000304,163924.8,070515,0.04560,0.41080,0.09690,0.80000,3.24100
CCL_AC000259,163925.0,070515,0.05490,0.14200,0.06100,0.44200,0.39900
CCL_AC000304,163925.0,070515,0.04380,0.34950,0.08120,0.77700,3.30300
CCL_AC000259,163925.0,070515,0.05780,0.11780,0.05230,0.34200,0.38500
CCL_AC000304,163925.0,070515,0.04570,0.26980,0.06620,0.71100,3.07500
CCL_AC000259,163925.2,070515,0.05930,0.10690,0.04700,0.28700,0.38900
CCL_AC000304,163925.2,070515,0.04860,0.18580,0.06780,0.58600,1.74100
CCL_AC000259,163925.2,070515,0.06130,0.09720,0.05200,0.22700,0.30300
CCL_AC000304,163925.2,070515,0.05040,0.12860,0.05370,0.43700,1.39200
CCL_AC000259,163925.4,070515,0.06020,0.08430,0.03940,0.16700,0.36200
CCL_AC000304,163925.4,070515,0.05420,0.09520,0.04410,0.27500,1.16100
CCL_AC000259,163925.6,070515,0.06200,0.08680,0.04860,0.16700,0.28200
CCL_AC000304,163925.6,070515,0.05850,0.07880,0.04270,0.14800,0.84700
CCL_AC000259,163925.6,070515,0.06300,0.08340,0.04320,0.13900,0.31700
CCL_AC000304,163925.6,070515,0.05940,0.07800,0.04990,0.13500,0.56200
CCL_AC000259,163925.6,070515,0.06380,0.08730,0.04020,0.15600,0.37000
CCL_AC000304,163925.6,070515,0.06170,0.07220,0.05260,0.07800,0.37200
CCL_AC000259,163925.8,070515,0.06610,0.09530,0.04510,0.18100,0.35800
CCL_AC000304,163925.8,070515,0.06100,0.07280,0.05130,0.08800,0.42000
CCL_AC000259,163925.8,070515,0.06780,0.09260,0.05230,0.15500,0.27800
CCL_AC000304,163925.8,070515,0.06090,0.07220,0.04740,0.08500,0.52400
CCL_AC000259,163926.0,070515,0.06740,0.09260,0.05130,0.15800,0.28700
CCL_AC000304,163926.0,070515,0.06020,0.06760,0.04910,0.05800,0.37600
CCL_AC000259,163926.0,070515,0.06510,0.09460,0.05160,0.18500,0.29400
CCL_AC000304,163926.0,070515,0.06060,0.06950,0.04640,0.06900,0.49900
CCL_AC000259,163926.2,070515,0.06200,0.08600,0.04350,0.16200,0.32800
CCL_AC000304,163926.2,070515,0.06320,0.07490,0.04530,0.08400,0.65100
CCL_AC000259,163926.2,070515,0.06130,0.08800,0.05040,0.17900,0.27200
CCL_AC000304,163926.2,070515,0.06480,0.07270,0.04700,0.05700,0.54500
CCL_AC000259,163926.4,070515,0.06180,0.09680,0.05250,0.22000,0.29700
CCL_AC000304,163926.4,070515,0.06410,0.07630,0.04690,0.08700,0.62500
CCL_AC000259,163926.6,070515,0.06230,0.11940,0.05880,0.31400,0.34000
CCL_AC000304,163926.6,070515,0.06220,0.06760,0.05280,0.04200,0.28000
CCL_AC000259,163926.6,070515,0.06100,0.17760,0.07360,0.48900,0.41400
CCL_AC000304,163926.6,070515,0.05900,0.07360,0.04870,0.11000,0.51100
CCL_AC000259,163926.8,070515,0.05870,0.29370,0.09080,0.66700,0.52800
CCL_AC000304,163926.8,070515,0.05860,0.07970,0.04580,0.15300,0.74000
CCL_AC000259,163926.8,070515,0.05900,0.43010,0.11410,0.75900,0.58100
CCL_AC000304,163926.8,070515,0.05510,0.09890,0.04450,0.28400,1.22000
CCL_AC000259,163927.0,070515,0.05940,0.51060,0.11970,0.79200,0.62000
CCL_AC000304,163927.0,070515,0.05280,0.13080,0.06180,0.42500,1.11600
CCL_AC000259,163927.0,070515,0.06210,0.53830,0.12480,0.79300,0.62400
CCL_AC000304,163927.0,070515,0.05140,0.18320,0.06840,0.56200,1.68100
CCL_AC000259,163927.2,070515,0.06470,0.57000,0.13740,0.79600,0.61200
CCL_AC000304,163927.2,070515,0.04820,0.25710,0.07290,0.68400,2.52800
CCL_AC000259,163927.2,070515,0.06220,0.57490,0.13340,0.80500,0.62300
CCL_AC000304,163927.2,070515,0.04730,0.35810,0.09040,0.76700,2.96300
CCL_AC000259,163927.4,070515,0.06240,0.56020,0.13460,0.80000,0.61200
CCL_AC000304,163927.4,070515,0.05030,0.45450,0.10130,0.80100,3.48500
CCL_AC000259,163927.4,070515,0.06010,0.54920,0.11590,0.80300,0.65100
CCL_AC000304,163927.4,070515,0.05250,0.52990,0.12220,0.82000,3.33500
CCL_AC000259,163927.4,070515,0.05900,0.52730,0.11840,0.79900,0.63300
CCL_AC000304,163927.4,070515,0.05380,0.56050,0.11910,0.82500,3.70800
CCL_AC000259,163927.6,070515,0.05670,0.50060,0.10750,0.79600,0.64600
CCL_AC000304,163927.6,070515,0.05260,0.56270,0.11210,0.82900,4.01800
CCL_AC000259,163927.8,070515,0.05520,0.48340,0.10520,0.79500,0.64300
CCL_AC000304,163927.8,070515,0.05360,0.56380,0.11400,0.82600,3.94400
CCL_AC000259,163927.8,070515,0.05870,0.49220,0.11140,0.78700,0.63100
CCL_AC000304,163927.8,070515,0.05180,0.55240,0.11660,0.82800,3.73700
CCL_AC000259,163928.0,070515,0.05960,0.48930,0.11160,0.78300,0.62900
CCL_AC000304,163928.0,070515,0.05180,0.52280,0.11200,0.82000,3.66900
