utc_time,utc_date,longitude,latitude,heading,elevation
161639.8,070515,-96.6191592,39.1328314,3.142405298296,312.19
161639.8,070515,-96.6191592,39.1328314,3.142405298296,312.19
161639.8,070515,-96.6191592,39.1328314,3.142405298296,312.19
161640.0,070515,-96.6191592,39.1328313,3.143178211433,312.19
161640.0,070515,-96.6191592,39.1328313,3.143178211433,312.19
161640.0,070515,-96.6191592,39.1328313,3.143178211433,312.19
161640.0,070515,-96.6191592,39.1328313,3.143178211433,312.19
161640.2,070515,-96.6191592,39.1328313,3.143907276502,312.19
161640.2,070515,-96.6191592,39.1328313,3.143907276502,312.19
161640.2,070515,-96.6191592,39.1328313,3.143907276502,312.19
161640.2,070515,-96.6191592,39.1328313,3.143907276502,312.19
161640.2,070515,-96.6191592,39.1328313,3.143949223416,312.19
161640.2,070515,-96.6191592,39.1328313,3.143949223416,312.19
161640.4,070515,-96.6191592,39.1328314,3.143177245102,312.19
161640.4,070515,-96.6191592,39.1328314,3.143177245102,312.19
161640.4,070515,-96.6191592,39.1328314,3.141673917927,312.19
161640.4,070515,-96.6191592,39.1328314,3.141673917927,312.19
161640.6,070515,-96.6191591,39.1328314,3.141673825577,312.19
161640.6,070515,-96.6191591,39.1328314,3.141673825577,312.19
161640.8,070515,-96.6191591,39.1328313,3.143949127671,312.19
161640.8,070515,-96.6191591,39.1328313,3.143949127671,312.19
161640.8,070515,-96.6191591,39.1328313,3.143949127671,312.19
161640.8,070515,-96.6191591,39.1328313,3.143949127671,312.19
161641.0,070515,-96.6191591,39.1328313,3.143176344256,312.19
161641.0,070515,-96.6191591,39.1328313,3.143176344256,312.19
161641.0,070515,-96.6191591,39.1328313,3.143176344256,312.19
161641.0,070515,-96.6191591,39.1328313,3.143176344256,312.19
161641.2,070515,-96.6191591,39.1328313,3.142404802927,312.18
161641.2,070515,-96.6191591,39.1328313,3.142404802927,312.18
161641.2,070515,-96.6191591,39.1328313,3.142404802927,312.18
161641.2,070515,-96.6191591,39.1328313,3.142404802927,312.18
161641.4,070515,-96.6191591,39.1328313,3.141673872104,312.19
161641.4,070515,-96.6191591,39.1328313,3.141673872104,312.19
161641.4,070515,-96.6191591,39.1328313,3.141673872104,312.19
161641.4,070515,-96.6191591,39.1328313,3.141673872104,312.19
161641.6,070515,-96.6191592,39.1328314,3.141633214890,312.19
161641.6,070515,-96.6191592,39.1328314,3.141633214890,312.19
161641.6,070515,-96.6191592,39.1328314,3.141633214890,312.19
161641.6,070515,-96.6191592,39.1328314,3.141633214890,312.19
161641.8,070515,-96.6191592,39.1328314,3.142445930058,312.19
161641.8,070515,-96.6191592,39.1328314,3.142445930058,312.19
161641.8,070515,-96.6191592,39.1328314,3.142445930058,312.19
